timestamp,sleep_log_entry_id,overall_score,composition_score,revitalization_score,duration_score,deep_sleep_in_minutes,resting_heart_rate,restlessness
2020-01-07T14:48:00Z,25321811489,68,16,22,30,67,67,0.10314465408805032
2020-01-08T14:40:00Z,25341114263,77,19,21,37,64,66,0.0968944099378882
2020-01-09T13:29:00Z,25360755421,70,18,18,34,115,67,0.10783200908059024
2020-01-10T16:07:00Z,25381188442,80,19,21,40,119,67,0.1120144534778681
2020-01-11T14:48:30Z,25391860069,63,17,16,30,53,65,0.1806543385490754
2020-01-12T15:41:00Z,25405143988,77,18,21,38,105,66,0.10535714285714286
2020-01-13T15:26:30Z,25419758903,73,18,19,36,94,65,0.12348401323042998
2020-01-14T15:03:30Z,25437642449,83,20,21,42,86,65,0.09853249475890985
2020-01-15T15:25:30Z,25453790466,75,19,20,36,110,65,0.12823529411764706
2020-01-16T13:39:00Z,25466022233,76,19,22,35,98,65,0.09394313967861558
2020-01-17T14:33:30Z,25483565578,79,19,18,42,113,64,0.1311806256306761
2020-01-18T13:25:30Z,25495430276,69,16,21,32,42,65,0.10428571428571429
2020-01-19T12:34:00Z,25507423965,76,18,22,36,85,65,0.09202453987730061
2020-01-20T12:26:00Z,25521805444,76,19,20,37,69,64,0.09218203033838973
2020-01-21T10:40:00Z,25534534361,66,17,18,31,58,64,0.11374407582938388
2020-01-22T14:48:30Z,25556528489,79,20,18,41,123,65,0.1004739336492891
2020-01-23T13:31:00Z,25567760908,69,16,20,33,83,66,0.10435931307793923
2020-01-24T15:05:30Z,25587870332,80,19,20,41,120,67,0.12040441176470588
2020-01-25T14:51:00Z,25599822926,80,20,21,39,94,67,0.10224438902743142
2020-01-26T15:30:00Z,25612517337,71,16,20,35,97,67,0.10233592880978866
2020-01-27T14:45:00Z,25625873354,77,17,21,39,98,67,0.11293859649122807
2020-01-28T13:59:00Z,25645276247,68,16,20,32,79,67,0.12195121951219512
2020-01-29T15:54:00Z,25661037174,79,21,22,36,70,68,0.08875739644970414
2020-01-30T14:45:00Z,25690940536,69,18,20,31,128,68,0.1296928327645051
2020-01-31T14:59:00Z,25703892788,84,21,21,42,102,68,0.12390243902439024
2020-02-01T15:18:00Z,25715951839,81,22,21,38,97,68,0.1352601156069364
2020-02-02T14:39:00Z,25729251802,76,18,20,38,91,68,0.12095808383233533
2020-02-03T15:54:30Z,25744920969,84,21,21,42,113,66,0.0967741935483871
2020-02-04T15:30:30Z,25758972702,79,21,21,37,85,66,0.10467706013363029
2020-02-05T15:20:00Z,25772242965,73,17,22,34,73,66,0.0891089108910891
2020-02-06T15:43:00Z,25788689555,77,18,23,36,110,65,0.08390022675736962
2020-02-07T16:03:30Z,25805858601,82,21,21,40,81,65,0.1027944111776447
2020-02-08T17:18:30Z,25819341995,87,23,19,45,125,64,0.13943161634103018
2020-02-09T23:32:30Z,25835598747,68,17,15,36,83,64,0.09964830011723329
2020-02-11T15:50:00Z,25851499188,87,25,20,42,178,65,0.12137359384251035
2020-02-12T15:56:00Z,25873824982,72,17,20,35,67,64,0.12121212121212122
2020-02-13T14:29:30Z,25883742020,75,19,21,35,75,65,0.09433962264150944
2020-02-14T16:24:30Z,25902137595,85,21,22,42,100,66,0.09155645981688708
2020-02-15T15:52:00Z,25915198576,78,20,22,36,53,66,0.08142493638676845
2020-02-16T14:54:30Z,25927555880,74,19,23,32,68,66,0.0781010719754977
2020-02-17T17:25:30Z,25942181057,73,18,20,35,118,67,0.15021834061135372
2020-02-18T14:34:00Z,25954105314,76,21,23,32,57,66,0.09577922077922078
2020-02-19T16:25:30Z,25972201866,81,19,22,40,122,65,0.09656453110492108
2020-02-20T16:13:00Z,25991408408,78,20,21,37,106,64,0.10491803278688525
2020-02-21T16:02:30Z,26009466437,74,18,22,34,102,65,0.08782936010037641
2020-02-22T17:18:00Z,26022824102,66,16,20,30,82,66,0.13663967611336034
2020-02-23T15:55:30Z,26034727494,79,21,19,39,84,66,0.10538373424971363
2020-02-24T16:34:00Z,26049537279,81,22,22,37,142,67,0.10300429184549356
2020-02-25T13:58:00Z,26063756310,61,15,21,25,28,67,0.13195548489666137
2020-02-26T17:32:30Z,26081978494,76,18,20,38,105,66,0.1328609388839681
2020-02-27T16:02:30Z,26097636397,67,17,20,30,76,67,0.12975098296199214
2020-02-28T17:29:00Z,26112785637,76,22,19,35,85,67,0.14139110604332952
2020-02-29T17:15:00Z,26125814128,76,20,18,38,88,68,0.1137855579868709
2020-03-02T16:44:30Z,26152813875,85,23,20,42,150,66,0.09108159392789374
2020-03-03T15:50:00Z,26168495218,81,21,20,40,71,66,0.13685239491691104
2020-03-05T04:58:30Z,26188170268,66,18,13,35,111,65,0.11965811965811966
2020-03-06T12:27:30Z,26205086378,79,17,18,44,107,67,0.12385702410640066
2020-03-08T03:20:00Z,26229210115,67,17,18,32,72,67,0.19514661274014156
2020-03-08T19:19:00Z,26239458035,70,21,22,27,49,67,0.09418837675350701
2020-03-09T17:02:00Z,26252305953,66,18,19,29,52,66,0.04466019417475728
2020-03-10T09:47:30Z,26263306075,56,16,17,23,66,68,0.12173913043478261
2020-03-11T10:21:30Z,26277678952,75,21,19,35,85,70,0.1423529411764706
2020-03-12T12:22:00Z,26292532202,69,15,22,32,89,69,0.06998444790046657
2020-03-13T18:08:00Z,26314263336,89,22,22,45,102,70,0.09814963797264682
2020-03-15T08:59:30Z,26331542325,84,20,21,43,163,68,0.1217129977460556
2020-03-16T10:03:30Z,26346406987,89,22,23,44,104,68,0.08134394341290893
2020-03-17T07:24:00Z,26360584677,69,19,16,34,61,68,0.1069364161849711
2020-03-18T10:45:30Z,26376901580,87,23,20,44,132,70,0.12841756420878211
2020-03-19T10:03:30Z,26390870708,74,17,20,37,105,69,0.15279241306638566
2020-03-20T10:50:00Z,26406457719,86,23,20,43,117,68,0.12702472293265132
2020-03-21T09:55:00Z,26418255203,73,18,20,35,102,68,0.12594458438287154
2020-03-22T11:16:30Z,26430272724,87,21,20,46,133,67,0.12263300270513977
2020-03-23T10:11:00Z,26444101095,73,19,17,37,112,66,0.10757409440175632
2020-03-24T11:36:30Z,26457359082,84,23,20,41,115,68,0.11315547378104876
2020-03-25T12:04:30Z,26470116596,86,22,20,44,127,67,0.1122715404699739
2020-03-26T11:58:00Z,26483120825,68,17,20,31,62,67,0.08516886930983847
2020-03-27T12:19:30Z,26495767462,86,24,20,42,134,69,0.11067580803134182
2020-03-28T12:39:00Z,26507885399,83,21,22,40,82,68,0.08992416034669556
2020-03-29T13:43:00Z,26519603409,83,20,23,40,96,68,0.09313725490196079
2020-03-30T14:02:00Z,26532874137,89,22,21,46,139,66,0.11193339500462535
